timestamp,volume,open_interest,funding_rate,oi_change_1h,volume_change_1h,buying_rejection,selling_rejection,target_return_4h,tbm_label,close_fd_04
2026-03-21 12:00:00,1926.136,87358.981,-7.38e-06,-0.0014851595600978,0.6041922596109399,89.60000000000582,61.80000000000291,-0.0057314657611772,0,4974.3807133536175
2026-03-21 13:00:00,1321.546,87367.719,-7.38e-06,0.0001000240604911,-0.3138874928873142,84.80000000000291,31.80000000000291,-0.0059433976942105,0,4967.408305259363
2026-03-21 14:00:00,7576.268,87369.208,-7.38e-06,1.7042908033282345e-05,4.732882548167071,482.6999999999971,45.0,-0.0033203484666052,0,4845.345187297833
2026-03-21 15:00:00,4021.483,87326.572,-7.38e-06,-0.0004879980141286,-0.4692000071803162,139.89999999999418,179.10000000000582,-0.0033031582555586,0,4884.407117278548
2026-03-21 16:00:00,4396.147,87309.322,-7.38e-06,-0.0001975343770508,0.0931656306889772,345.3000000000029,60.09999999999127,0.0022411984933454,0,4566.775972466698
2026-03-21 17:00:00,2927.629,87473.833,-7.38e-06,0.0018842317891323,-0.3340466094514128,118.89999999999418,117.10000000000582,0.0005904943220058,0,4704.782690562148
2026-03-21 18:00:00,2015.728,87437.449,-7.38e-06,-0.0004159415307661,-0.3114810653945564,144.09999999999127,99.20000000001164,-0.0015264224580235,0,4823.95611961461
2026-03-21 19:00:00,938.101,87296.932,-7.38e-06,-0.0016070574062606,-0.5346093322114889,51.80000000000291,75.39999999999418,-0.0210954453790826,0,4818.42012147569
2026-03-21 20:00:00,1400.832,87401.294,-7.38e-06,0.0011954830210985,0.4932635185337188,40.5,100.09999999999128,-0.0216931412247771,0,4887.309084506516
2026-03-21 21:00:00,1334.627,87293.692,-7.38e-06,-0.0012311259373345,-0.0472611990588451,160.59999999999127,89.90000000000873,-0.0198445427862847,0,4754.359952079205
2026-03-21 22:00:00,1354.826,87143.479,-7.38e-06,-0.0017207772584528,0.0151345656876415,101.69999999999708,26.5,-0.0144562809950292,0,4726.598729093705
2026-03-21 23:00:00,18948.747,87202.767,-7.38e-06,0.0006803492433438,12.986111131613947,1384.0,370.1999999999971,0.0061772754658362,0,3395.1215361154827
2026-03-22 00:00:00,19627.927,86381.612,-7.38e-06,-0.0094166163328281,0.035843003233934,218.0,715.5,0.0059343003722542,0,3982.7119227446237
2026-03-22 01:00:00,4491.852,86939.831,-7.38e-06,0.0064622433765186,-0.7711499538387319,139.59999999999127,212.60000000000585,0.002760928008403,0,4169.76704335821
2026-03-22 02:00:00,5965.106,87155.821,-7.38e-06,0.0024843618571099,0.3279836468343124,140.29999999998836,337.70000000001164,-0.001598842247565,0,4565.070304162822
2026-03-22 03:00:00,5639.463,87319.601,-7.38e-06,0.0018791630681787,-0.0545913182431293,248.8000000000029,226.6999999999971,-0.006096065332506,0,4568.803001081171
2026-03-22 04:00:00,4300.958,87416.777,-7.38e-06,0.0011128772794095,-0.2373461799465658,179.8000000000029,146.39999999999418,-0.0080316360184321,0,4553.730452817494
2026-03-22 05:00:00,2453.496,87651.771,-7.38e-06,0.0026882025174639,-0.4295466265887738,201.20000000001164,6.399999999994179,-0.0048657048110142,0,4360.032605151122
2026-03-22 06:00:00,2360.808,87785.22,-7.38e-06,0.0015224906294251,-0.0377779299416017,88.30000000000291,101.29999999998836,-0.0076063008756358,0,4458.88374726347
2026-03-22 07:00:00,4043.791,87773.644,-7.38e-06,-0.0001318673006686,0.7128843175726278,334.8999999999942,38.10000000000582,-0.0102708156406738,0,4246.408262519668
2026-03-22 08:00:00,8310.042,87800.538,-7.38e-06,0.0003064017713563,1.0550127343376547,193.3000000000029,256.59999999999127,-0.0020681620845677,0,4237.310146921227
2026-03-22 09:00:00,3327.611,88223.616,-7.38e-06,0.0048186265100105,-0.5995674871438677,81.89999999999418,243.4000000000088,-0.001741782870336,0,4358.221236351557
2026-03-22 10:00:00,2373.528,88194.447,-7.38e-06,-0.0003306257589803,-0.2867171072580299,208.39999999999412,61.60000000000582,0.0010845307145219,0,4215.269813592939
2026-03-22 11:00:00,8390.65,88306.699,-7.38e-06,0.0012727785457966,2.535096278619844,473.0,147.0,0.0093565278613021,1,3890.830414774631
2026-03-22 12:00:00,7278.973,88532.338,-7.38e-06,0.0025551742116416,-0.1324899739591092,126.0,461.3999999999942,0.0021482339738684,0,4541.609918387483
2026-03-22 13:00:00,5691.479,88061.14,-7.38e-06,-0.0053223264023594,-0.2180931293466811,272.5,159.40000000000873,-0.0003684807669061,0,4493.126379538851
2026-03-22 14:00:00,3609.015,88015.687,-7.38e-06,-0.0005161527547791,-0.3658915371558079,212.5,174.5,-0.0013862294413582,0,4487.8241150874455
2026-03-22 15:00:00,3931.235,87915.877,-7.38e-06,-0.001134002396641,0.0892819786008094,185.10000000000585,144.89999999999418,-0.0093627978824351,0,4624.360312144745
2026-03-22 16:00:00,1968.113,87793.122,-7.38e-06,-0.0013962779441987,-0.4993652122043073,90.40000000000872,134.0,-0.0091184216841012,0,4521.633099625775
2026-03-22 17:00:00,1692.107,87703.399,-7.38e-06,-0.001021982109259,-0.1402388988843629,185.0,0.0,-0.0112275078312815,0,4407.228553135865
2026-03-22 18:00:00,3474.251,87527.089,-7.38e-06,-0.0020102983693938,1.0532099920395108,131.6999999999971,280.1999999999971,-0.0040653073841905,0,4409.167451886358
2026-03-22 19:00:00,4201.514,87340.252,-7.38e-06,-0.002134619146308,0.209329435322894,425.2999999999884,62.60000000000582,-0.0049874872745729,1,4042.4962782691
2026-03-22 20:00:00,3567.592,87571.499,-7.38e-06,0.002647656661215,-0.1508794210848756,335.70000000001164,90.5,-0.007226839695956,1,4191.386396324371
2026-03-22 21:00:00,14801.57,87622.947,-7.38e-06,0.0005874970805284,3.1488965105875337,332.5,564.3999999999942,0.0001650349815221,1,3999.0922834267403
2026-03-22 22:00:00,8113.744,86402.562,-7.38e-06,-0.0139276872301498,-0.4518322042864372,75.39999999999418,773.1999999999971,-0.0002796424675886,1,4586.897027535728
2026-03-22 23:00:00,5265.739,86527.218,-7.38e-06,0.0014427349966774,-0.3510099653131773,603.6999999999971,26.5,0.003162289586116,1,4003.1883643915207
2026-03-23 00:00:00,8708.507,86672.012,-2.079e-05,0.001673392527193,0.6538052873490312,488.1000000000058,242.39999999999412,0.0127434674945485,1,3991.1906114171143
2026-03-23 01:00:00,5750.364,87267.317,-2.079e-05,0.0068684802194276,-0.3396842880186007,251.39999999999412,375.6000000000058,0.0145648804577785,1,4358.026047206833
2026-03-23 02:00:00,6201.781,87656.001,-2.079e-05,0.0044539469455673,0.0785023348087183,93.40000000000872,518.1999999999971,-0.0064013567185686,1,4730.109951963583
2026-03-23 03:00:00,4838.08,87743.196,-2.079e-05,0.0009947407936166,-0.219888609417198,510.3999999999942,22.5,0.0038342217147155,1,4340.702944139666
2026-03-23 04:00:00,4255.38,87645.784,-2.079e-05,-0.0011101943448696,-0.1204403399695747,12.5,493.3000000000029,-0.0015239874752752,1,4860.450662642579
2026-03-23 05:00:00,8866.004,87924.073,-2.079e-05,0.0031751555785044,1.0834811462196092,8.19999999999709,359.8000000000029,-0.0081203295761803,0,5052.687327218868
2026-03-23 06:00:00,11928.68,87764.017,-2.079e-05,-0.0018203888257086,0.3454404035910652,1019.8999999999942,192.1999999999971,0.009829715544039,1,3845.9314854728364
2026-03-23 07:00:00,12967.744,88138.335,-2.079e-05,0.0042650509034927,0.0871063688522115,120.39999999999418,849.3000000000029,0.0262246361959418,1,4651.258069520249
2026-03-23 08:00:00,6548.073,87787.727,-2.079e-05,-0.0039779285596898,-0.4950491774051061,269.8999999999942,118.5,0.0337704184643004,1,4650.031584140808
2026-03-23 09:00:00,5950.262,87721.99,-2.079e-05,-0.0007488176564817,-0.0912957140215144,134.60000000000582,425.0,0.0460434814435253,1,4506.662585249949
2026-03-23 10:00:00,5788.214,87468.681,-2.079e-05,-0.0028876339900635,-0.0272337587823863,175.8000000000029,251.1999999999971,0.0422931974159347,1,4739.890497071625
2026-03-23 11:00:00,80533.88,87769.257,-2.079e-05,0.0034363842756472,12.913424762802482,1370.699999999997,1591.6000000000058,0.0002125616821189,1,6249.440287781166
2026-03-23 12:00:00,22583.079,87060.591,-2.079e-05,-0.0080741939059595,-0.7195828761758405,140.0,1066.0,-0.002409843020789,0,6208.319125136928
2026-03-23 13:00:00,20003.766,86601.991,-2.079e-05,-0.0052675957598312,-0.1142144080530384,114.89999999999418,898.6999999999971,-0.0055605318404479,0,6504.248158657421
2026-03-23 14:00:00,18180.731,86661.146,-2.079e-05,0.0006830674366367,-0.091134589356824,380.0,328.9000000000088,-0.0051715590857277,0,5988.683758432082
2026-03-23 15:00:00,21463.132,87451.627,-2.079e-05,0.0091215156559318,0.1805428505597492,1523.300000000003,37.5,0.0076292000536284,1,4511.088009225656
2026-03-23 16:00:00,13490.929,87336.137,-2.079e-05,-0.0013206157959758,-0.3714370763782285,196.7999999999884,439.1000000000058,0.0047774583354597,0,5341.195518197557
2026-03-23 17:00:00,7996.099,85932.033,-2.079e-05,-0.016077010596427,-0.4072981186099192,41.5,727.0999999999913,-0.0033637004645847,0,5756.082528662664
2026-03-23 18:00:00,6371.552,85644.841,-2.079e-05,-0.0033420831554165,-0.2031674445251365,125.5,204.10000000000585,-0.0041581914541704,0,5507.286059011916
2026-03-23 19:00:00,5709.42,85772.763,-2.079e-05,0.0014936334577351,-0.1039200496205633,584.8999999999942,34.60000000000582,0.0030970839567369,0,5033.673821351316
2026-03-23 20:00:00,3721.269,85755.624,-2.079e-05,-0.0001998186767052,-0.3482229368307113,76.89999999999418,367.3000000000029,-0.0031971059559855,0,5369.145081137882
2026-03-23 21:00:00,1745.94,85322.653,-2.079e-05,-0.0050488933530469,-0.5308213407845549,162.60000000000582,27.59999999999127,-0.0047137771363451,0,5223.678829377881
2026-03-23 22:00:00,3283.294,85323.94,-2.079e-05,1.5083919155722825e-05,0.8805308315291476,113.89999999999418,268.0,-0.0046519122879182,0,5147.703490728818
2026-03-23 23:00:00,4213.498,85387.977,-2.079e-05,0.0007505162091669,0.2833142569626721,107.90000000000872,495.8999999999942,-0.0049925281411791,0,5280.210645473664
