timestamp,open,high,low,close,volume,open_interest,funding_rate,oi_change_1h,volume_change_1h,buying_rejection,selling_rejection,target_return_4h,tbm_label
2026-03-10 10:00:00,71030.5,71049.9,70619.5,70737.6,6456.746,86011.858,-0.00011052,0.0,-0.3347880587647259,312.2999999999884,118.10000000000582,0.0098688674764197,0
2026-03-10 11:00:00,70737.6,70837.1,70505.3,70570.1,5481.434,86011.858,-0.00011052,0.0,-0.1510531775603376,267.0,64.80000000000291,0.0102989793127682,0
2026-03-10 12:00:00,70570.1,70602.5,70250.2,70486.8,7433.234,86011.858,-0.00011052,0.0,0.3560747059984668,115.69999999999708,236.60000000000585,0.0104657893392805,0
2026-03-10 13:00:00,70486.9,70888.0,69680.0,69883.7,21024.626,86011.858,-0.00011052,0.0,1.8284628198170536,1004.3000000000028,203.6999999999971,0.0134995714308201,1
2026-03-10 14:00:00,69883.7,71499.9,69184.8,71435.7,29703.516,86011.858,-0.00011052,0.0,0.4127964036078453,64.19999999999709,2250.899999999994,-0.0204449595930326,0
2026-03-10 15:00:00,71435.7,71748.1,70856.3,71296.9,21662.665,86011.858,-0.00011052,0.0,-0.2707036769653801,451.2000000000117,440.59999999999127,-0.0181171972413947,0
2026-03-10 16:00:00,71296.9,71665.8,70900.0,71224.5,11120.174,86011.858,-0.00011052,0.0,-0.4866663912311805,441.3000000000029,324.5,-0.0144837801599169,0
2026-03-10 17:00:00,71224.5,71412.3,70465.1,70827.1,10212.15,86011.858,-0.00011052,0.0,-0.0816555568285173,585.1999999999971,362.0,-0.0157326785933633,0
2026-03-10 18:00:00,70827.1,70871.7,69854.7,69975.2,13175.467,86011.858,-0.00011052,0.0,0.2901756241339974,896.5,120.5,-0.0045916267477621,0
2026-03-10 19:00:00,69975.2,70249.1,69688.0,70005.2,8965.888,86011.858,-0.00011052,0.0,-0.3195013125530958,243.90000000000876,317.1999999999971,-0.0014756046693674,0
2026-03-10 20:00:00,70005.1,70311.4,69958.1,70192.9,4454.993,86011.858,-0.00011052,0.0,-0.5031174826185649,118.5,234.7999999999884,-0.0027752094585063,0
2026-03-10 21:00:00,70192.9,70375.4,69485.7,69712.8,8217.244,86011.858,-0.00011052,0.0,0.8445021125734653,662.5999999999913,227.10000000000585,0.0045185389196818,0
2026-03-10 22:00:00,69712.9,69830.2,69388.0,69653.9,5305.285,86011.858,-0.00011052,0.0,-0.3543717333938241,176.3000000000029,265.8999999999942,0.0017845375492255,1
2026-03-10 23:00:00,69653.9,69938.2,69644.6,69901.9,5647.103,86011.858,-0.00011052,0.0,0.0644297148975032,36.30000000000291,257.2999999999884,-0.0055062880980344,0
2026-03-11 00:00:00,69901.8,70139.6,69707.8,69998.1,6635.47,86011.858,-0.00011052,0.0,0.1750219537345079,141.5,290.3000000000029,0.0013086069479027,0
2026-03-11 01:00:00,69998.1,70114.2,69829.4,70027.8,3919.19,86011.858,-0.00011052,0.0,-0.4093575888369626,86.39999999999418,198.40000000000876,-0.0080553722950029,0
2026-03-11 02:00:00,70027.9,70087.5,69563.3,69778.2,4765.802,86011.858,-0.00011052,0.0,0.2160170851630054,309.3000000000029,214.89999999999415,0.0018458487034633,0
2026-03-11 03:00:00,69778.2,69863.0,69455.6,69517.0,4613.949,86011.858,-0.00011052,0.0,-0.0318630526404579,346.0,61.39999999999418,0.0015118604082455,1
2026-03-11 04:00:00,69517.0,70249.1,69462.1,70089.7,6002.448,86011.858,-0.00011052,0.0,0.3009350558491219,159.40000000000873,627.5999999999913,-0.006738507940539,0
2026-03-11 05:00:00,70089.8,70162.4,69329.7,69463.7,6668.643,86011.858,-0.00011052,0.0,0.110987217215376,698.6999999999971,134.0,-0.0004678702689318,1
2026-03-11 06:00:00,69463.7,69970.2,69454.9,69907.0,5019.578,86011.858,-0.00011052,0.0,-0.2472864419342885,63.19999999999709,452.1000000000058,-0.0048135379861816,0
2026-03-11 07:00:00,69907.1,69986.8,69456.4,69622.1,4738.076,86011.858,-0.00011052,0.0,-0.0560808099804406,364.6999999999971,165.70000000001164,-0.0068670723807527,1
2026-03-11 08:00:00,69622.2,69750.0,69464.0,69617.4,4399.906,86011.858,-0.00011052,0.0,-0.0713728526093714,132.60000000000582,153.39999999999418,-0.0042862847506513,1
2026-03-11 09:00:00,69617.4,69729.0,69324.1,69431.2,5367.111,86011.858,-0.00011052,0.0,0.2198240144221261,297.8000000000029,107.09999999999128,0.0101337727131319,1
2026-03-11 10:00:00,69431.3,69689.8,69350.5,69570.5,4089.022,86011.858,-0.00011052,0.0,-0.2381335135420154,119.30000000000292,220.0,0.0138866329838078,1
2026-03-11 11:00:00,69570.5,69641.6,69098.0,69144.0,5735.532,86011.858,-0.00011052,0.0,0.402665967558991,497.6000000000058,46.0,0.0150830151567741,1
2026-03-11 12:00:00,69144.0,69767.8,68932.9,69319.0,13495.2,86011.858,-0.00011052,0.0,1.3529116392341636,448.8000000000029,386.1000000000058,0.0175983496588236,1
2026-03-11 13:00:00,69318.9,71060.7,69294.1,70134.8,30965.931,86011.858,-0.00011052,0.0,1.2945885203627956,925.8999999999942,840.6999999999971,0.0087018142206152,0
2026-03-11 14:00:00,70134.8,70938.1,69917.5,70536.6,21395.633,86011.858,-0.00011052,0.0,-0.3090589461043492,401.5,619.1000000000058,0.0006464728949225,0
2026-03-11 15:00:00,70536.7,70612.5,69618.6,70186.9,15405.756,86011.858,-0.00011052,0.0,-0.2799579241240492,425.6000000000058,568.2999999999884,0.0058971118542065,0
2026-03-11 16:00:00,70187.0,70799.9,70093.2,70538.9,9608.144,86011.858,-0.00011052,0.0,-0.3763276531187434,261.0,445.6999999999971,0.0006691343358063,0
2026-03-11 17:00:00,70539.0,71286.0,70474.2,70745.1,16496.708,86011.858,-0.00011052,0.0,0.7169505369611444,540.8999999999942,270.9000000000088,-0.0006049888967575,0
2026-03-11 18:00:00,70745.1,70866.5,70353.5,70582.2,7697.976,86011.858,-0.00011052,0.0,-0.5333628988280571,284.3000000000029,228.6999999999971,-0.0035858899269219,0
2026-03-11 19:00:00,70582.1,70700.0,70333.3,70600.8,3502.006,86011.858,-0.00011052,0.0,-0.5450744455425686,99.19999999999708,267.5,-0.0063851967683086,0
2026-03-11 20:00:00,70600.7,70692.8,70349.5,70586.1,3275.618,86011.858,-0.00011052,0.0,-0.0646452347597348,106.69999999999708,236.60000000000585,-0.0057971753645549,0
2026-03-11 21:00:00,70586.1,70766.7,70451.8,70702.3,2629.442,86011.858,-0.00011052,0.0,-0.1972684238516212,64.39999999999418,250.5,-0.0127506460185877,0
2026-03-11 22:00:00,70702.4,70931.9,70200.2,70329.1,5275.465,86011.858,-0.00011052,0.0,1.0063059006435586,602.7999999999884,128.90000000000873,-0.0154445314954977,0
2026-03-11 23:00:00,70329.2,70466.0,70078.6,70150.0,3925.35,86011.858,-0.00011052,0.0,-0.2559234114907407,316.0,71.39999999999418,-0.0106543121881681,0
2026-03-12 00:00:00,70150.0,70314.1,70087.1,70176.9,2964.321,86011.858,-7.802e-05,0.0,-0.2448263212197639,137.20000000001164,89.79999999998836,-0.0120666487120404,0
2026-03-12 01:00:00,70176.9,70188.1,69706.1,69800.8,7061.504,86011.858,-7.802e-05,0.0,1.3821657640990974,387.3000000000029,94.69999999999708,-0.0053136926797401,1
2026-03-12 02:00:00,69800.7,69851.5,69180.0,69242.9,8560.615,86011.858,-7.802e-05,0.0,0.2122934434364123,608.6000000000058,62.89999999999418,0.0031570023785833,1
2026-03-12 03:00:00,69243.0,69595.9,69187.6,69402.6,6091.142,86011.858,-7.802e-05,0.0,-0.2884691111561493,193.2999999999884,215.0,0.0054752991962837,1
2026-03-12 04:00:00,69402.6,69640.3,69250.1,69330.1,3849.667,86011.858,-7.802e-05,0.0,-0.3679892867380205,310.1999999999971,80.0,0.0077167060194634,1
2026-03-12 05:00:00,69330.1,69514.6,69150.0,69429.9,4753.901,86011.858,-7.802e-05,0.0,0.2348862901648376,84.70000000001164,279.8999999999942,0.0069854630353781,1
2026-03-12 06:00:00,69430.0,69526.6,69320.0,69461.5,2909.494,86011.858,-7.802e-05,0.0,-0.3879775788347296,65.10000000000582,141.5,0.0131122996192135,1
2026-03-12 07:00:00,69461.4,69818.8,69370.7,69782.6,6108.768,86011.858,-7.802e-05,0.0,1.09959807444181,36.19999999999709,411.90000000000873,0.0086826802096796,1
2026-03-12 08:00:00,69782.7,70079.1,69667.3,69865.1,8311.135,86011.858,-5.392e-05,0.0,0.3605255593271834,214.0,197.8000000000029,0.0069204796099912,1
2026-03-12 09:00:00,69865.1,70377.7,69540.9,69914.9,9674.587,86011.858,-5.392e-05,0.0,0.1640512396922921,462.8000000000029,374.0,0.0002231284032445,1
2026-03-12 10:00:00,69915.0,70477.0,69815.4,70372.3,8357.019,86011.858,-5.392e-05,0.0,-0.1361885525449302,104.69999999999708,556.9000000000087,-0.0116935214565959,0
2026-03-12 11:00:00,70372.4,70756.5,70321.7,70388.5,8697.954,86011.858,-5.392e-05,0.0,0.0407962456469226,368.0,66.80000000000291,-0.0015002450684416,0
2026-03-12 12:00:00,70388.6,70584.2,70244.7,70348.6,6574.59,86011.858,-5.392e-05,0.0,-0.2441222384022725,235.59999999999127,103.90000000000872,-0.0002885629564767,0
2026-03-12 13:00:00,70348.6,70490.0,69614.8,69930.5,15650.398,86011.858,-5.392e-05,0.0,1.3804371071047776,559.5,315.6999999999971,0.0033862191747521,1
2026-03-12 14:00:00,69930.4,70625.0,69303.8,69549.4,21443.973,86011.858,-5.392e-05,0.0,0.370187071280871,1075.6000000000058,245.59999999999127,0.0033300071603781,1
2026-03-12 15:00:00,69549.3,70532.0,69430.0,70282.9,16693.319,86011.858,-5.392e-05,0.0,-0.2215379584743928,249.10000000000585,852.8999999999942,0.0015764858877479,1
2026-03-12 16:00:00,70282.8,70530.0,69856.4,70328.3,13571.222,86011.858,-7.381e-05,0.0,-0.1870267380620953,201.6999999999971,471.90000000000873,-0.0028622901449345,1
2026-03-12 17:00:00,70328.3,70499.9,70017.4,70167.3,6725.804,86011.858,-7.381e-05,0.0,-0.5044068986565837,332.59999999999127,149.90000000000873,0.0011002275988957,1
2026-03-12 18:00:00,70167.3,70256.5,69754.8,69781.0,6054.058,86011.858,-7.381e-05,0.0,-0.0998759404823572,475.5,26.19999999999709,0.0051604304896749,1
2026-03-12 19:00:00,69781.1,70511.2,69725.0,70393.7,6687.861,86011.858,-7.381e-05,0.0,0.1046906058713015,117.5,668.6999999999971,0.0012273825640648,1
2026-03-12 20:00:00,70393.7,70508.8,70063.7,70127.0,3586.321,86011.858,-7.381e-05,0.0,-0.4637566480523444,381.8000000000029,63.30000000000291,0.0187702311520527,1
2026-03-12 21:00:00,70127.1,70433.4,70127.1,70244.5,2145.981,86011.858,-7.381e-05,0.0,-0.4016204907480395,188.89999999999415,117.39999999999418,0.0197225405547764,1
2026-03-12 22:00:00,70244.4,70281.5,69974.7,70141.1,2678.993,86011.858,-7.381e-05,0.0,0.2483768495620415,140.39999999999418,166.40000000000873,0.0138791664231099,1
2026-03-12 23:00:00,70141.1,70727.9,70122.7,70480.1,7337.966,86011.858,-7.381e-05,0.0,1.7390762125918209,247.7999999999884,357.4000000000088,0.0125737619555022,1
2026-03-13 00:00:00,70480.1,71979.2,70342.7,71443.3,28271.449,86011.858,-7.381e-05,0.0,2.852763695007581,535.8999999999942,1100.6000000000058,-0.0012709379325983,1
2026-03-13 01:00:00,71443.4,71738.6,71240.0,71629.9,8176.876,86011.858,-7.381e-05,0.0,-0.7107726597246572,108.70000000001164,389.8999999999942,-0.0015984944834489,1
2026-03-13 02:00:00,71630.0,71665.2,71006.5,71114.6,6723.88,86011.858,-7.381e-05,0.0,-0.1776957361222061,550.5999999999913,108.10000000000582,0.0028306423716084,1
2026-03-13 03:00:00,71114.6,71485.6,70920.1,71366.3,5902.39,86011.858,-7.381e-05,0.0,-0.1221749941997775,119.30000000000292,446.1999999999971,0.0030686752711013,1
2026-03-13 04:00:00,71366.3,71469.0,71200.0,71352.5,3522.549,86011.858,-7.381e-05,0.0,-0.4031995513681746,116.5,152.5,0.0061315300795347,1
2026-03-13 05:00:00,71352.6,71616.0,71201.0,71515.4,5486.551,86011.858,-7.381e-05,0.0,0.557551364083225,100.60000000000582,314.3999999999942,0.0062168428058852,1
2026-03-13 06:00:00,71515.5,71568.5,71150.0,71315.9,5496.209,86011.858,-7.381e-05,0.0,0.0017603044244005,252.60000000000585,165.89999999999418,0.0154986475666717,1
2026-03-13 07:00:00,71315.9,71649.7,71208.0,71585.3,8265.269,86011.858,-7.381e-05,0.0,0.5038127189122539,64.39999999999418,377.3000000000029,0.0084458680762669,1
2026-03-13 08:00:00,71585.2,72156.4,71347.1,71790.0,13687.535,86011.858,-7.381e-05,0.0,0.6560301909109068,366.3999999999942,442.8999999999942,0.0131675720852486,1
2026-03-13 09:00:00,71790.0,72060.0,71549.9,71960.0,8154.063,86011.858,-7.381e-05,0.0,-0.4042708931885836,100.0,410.1000000000058,0.0192440244580322,1
2026-03-13 10:00:00,71959.9,72547.0,71953.0,72421.2,15033.044,86011.858,-7.381e-05,0.0,0.8436261775264675,125.80000000000292,468.1999999999971,-0.0009361899554274,0
2026-03-13 11:00:00,72421.1,72491.0,72150.0,72189.9,6918.892,86011.858,-7.381e-05,0.0,-0.5397544236549829,301.1000000000058,39.89999999999418,-0.0054010325544154,1
2026-03-13 12:00:00,72189.8,72882.8,72166.1,72735.3,11703.434,86011.858,-7.381e-05,0.0,0.6915185263767667,147.5,569.1999999999971,-0.0122265254972482,0
2026-03-13 13:00:00,72735.3,73568.0,72635.8,73344.8,25615.346,86011.858,-7.381e-05,0.0,1.188703418159149,223.1999999999971,709.0,-0.0319763636958585,0
2026-03-13 14:00:00,73344.7,73870.0,72328.4,72353.4,33755.741,86011.858,-7.381e-05,0.0,0.3177936772745524,1516.6000000000058,25.0,-0.0184276067192417,0
2026-03-13 15:00:00,72353.3,72828.2,71700.0,71800.0,24440.083,86011.858,-7.381e-05,0.0,-0.2759725523430223,1028.199999999997,100.0,-0.0090807799442896,0
2026-03-13 16:00:00,71800.1,72090.2,71130.6,71846.0,30212.328,86011.858,-6.38e-06,0.0,0.2361794352335056,244.1999999999971,715.3999999999942,-0.0074965899284581,0
2026-03-13 17:00:00,71846.0,72215.1,70862.3,70999.5,20572.14,86011.858,-6.38e-06,0.0,-0.3190812704006126,1215.6000000000058,137.1999999999971,0.0008957809562039,0
2026-03-13 18:00:00,70999.5,71318.8,70811.0,71020.1,11260.354,86011.858,-6.38e-06,0.0,-0.4526406100677907,298.6999999999971,209.10000000000585,-0.0032990660390509,0
2026-03-13 19:00:00,71020.0,71273.1,70963.0,71148.0,5744.749,86011.858,-6.38e-06,0.0,-0.4898251866681988,125.10000000000582,185.0,-0.0035489402372519,0
2026-03-13 20:00:00,71148.1,71447.2,71111.1,71307.4,4345.861,86011.858,-6.38e-06,0.0,-0.2435072446159092,139.8000000000029,196.2999999999884,-0.0099204290157822,0
2026-03-13 21:00:00,71307.5,71452.1,71021.2,71063.1,3524.914,86011.858,-6.38e-06,0.0,-0.1889031885741398,389.0,41.90000000000873,-0.0038388418180462,0
2026-03-13 22:00:00,71063.1,71150.0,70510.8,70785.8,8860.743,86011.858,-6.38e-06,0.0,1.5137472857493828,364.1999999999971,275.0,-0.0005170528552337,0
2026-03-13 23:00:00,70785.7,70982.9,70658.9,70895.5,4557.721,86011.858,-6.38e-06,0.0,-0.4856276725326534,87.39999999999418,236.60000000000585,0.0019578111445719,0
2026-03-14 00:00:00,70895.5,70920.0,70520.5,70600.0,5679.351,86011.858,-6.38e-06,0.0,0.2460944845022326,320.0,79.5,0.0056133144475921,0
2026-03-14 01:00:00,70600.0,70872.5,70436.2,70790.3,5009.742,86011.858,-6.38e-06,0.0,-0.1179023800430717,82.19999999999709,354.1000000000058,0.0026896340317811,0
2026-03-14 02:00:00,70790.3,70870.0,70690.1,70749.2,2354.624,86011.858,-6.38e-06,0.0,-0.5299909656026199,120.80000000000292,59.09999999999127,-0.0022233466950863,0
2026-03-14 03:00:00,70749.2,71141.7,70749.2,71034.3,4867.581,86011.858,-6.38e-06,0.0,1.0672434324970783,107.39999999999418,285.1000000000058,-0.0065982208595002,0
2026-03-14 04:00:00,71034.3,71272.3,70977.0,70996.3,4016.781,86011.858,-6.38e-06,0.0,-0.1747890790107037,276.0,19.30000000000291,-0.0062777919412701,0
2026-03-14 05:00:00,70996.3,71119.0,70871.1,70980.7,2745.678,86011.858,-6.38e-06,0.0,-0.3164481708114035,138.3000000000029,109.59999999999128,-0.0071286983644849,0
2026-03-14 06:00:00,70980.7,70980.7,70256.0,70591.9,9801.249,86011.858,-6.38e-06,0.0,2.5697008170659488,388.8000000000029,335.8999999999942,-0.000851372466246,0
2026-03-14 07:00:00,70591.9,70706.0,70444.0,70565.6,4206.031,86011.858,-6.38e-06,0.0,-0.5708678557192048,140.39999999999418,121.60000000000582,0.001975466799687,0
2026-03-14 08:00:00,70565.6,70672.9,70495.0,70550.6,2289.069,86011.858,-3.988e-05,0.0,-0.4557650668765874,122.29999999998836,55.60000000000582,0.0025910481271596,1
2026-03-14 09:00:00,70550.6,70707.0,70360.0,70474.7,4012.78,86011.858,-3.988e-05,0.0,0.7530183668556956,232.3000000000029,114.69999999999708,0.0048059800183611,1
2026-03-14 10:00:00,70474.7,70550.7,70350.0,70531.8,2990.127,86011.858,-3.988e-05,0.0,-0.254849007421289,18.89999999999418,181.8000000000029,0.0004962300692737,1
2026-03-14 11:00:00,70531.8,70745.1,70521.5,70705.0,2512.142,86011.858,-3.988e-05,0.0,-0.1598544142105001,40.10000000000582,183.5,-0.0021271480093344,1
2026-03-14 12:00:00,70705.0,70800.0,70568.0,70733.4,2977.484,86011.858,-3.988e-05,0.0,0.1852371402571988,66.60000000000582,165.39999999999418,-0.0013671052147924,1
2026-03-14 13:00:00,70733.5,70900.0,70661.0,70813.4,3496.382,86011.858,-3.988e-05,0.0,0.1742739843438285,86.60000000000582,152.39999999999418,-0.0032098444644656,0
2026-03-14 14:00:00,70813.3,70914.6,70532.3,70566.8,3209.641,86011.858,-3.988e-05,0.0,-0.0820107757104343,347.8000000000029,34.5,0.0008034939943429,1
2026-03-14 15:00:00,70566.8,70695.7,70444.1,70554.6,3042.084,86011.858,-3.988e-05,0.0,-0.0522042807902816,141.09999999999127,110.5,0.0015519895230077,1
2026-03-14 16:00:00,70554.7,70674.5,70455.6,70636.7,2249.613,86011.858,-3.988e-05,0.0,-0.2605026685653651,37.80000000000291,181.09999999999127,0.0018205833511475,1
2026-03-14 17:00:00,70636.7,70707.9,70545.9,70586.1,1292.443,86011.858,-3.988e-05,0.0,-0.4254820718052393,121.79999999998836,40.20000000001164,0.002599661973108,1
2026-03-14 18:00:00,70586.2,70662.9,70515.2,70623.5,1067.167,86011.858,-3.988e-05,0.0,-0.1743024644026855,39.39999999999418,108.30000000000292,0.0007787776023561,1
2026-03-14 19:00:00,70623.5,70705.7,70552.6,70664.1,1101.622,86011.858,-3.988e-05,0.0,0.0322864181519857,41.59999999999127,111.5,0.0072214887050141,1
2026-03-14 20:00:00,70664.1,70835.0,70607.7,70765.3,1658.468,86011.858,-3.988e-05,0.0,0.5054782856551521,69.69999999999709,157.60000000000582,0.0026156887627126,0
2026-03-14 21:00:00,70765.3,70784.6,70611.9,70769.6,1404.215,86011.858,-3.988e-05,0.0,-0.1533059425928026,15.0,157.70000000001164,0.002701725034478,1
2026-03-14 22:00:00,70769.5,70772.7,70661.9,70678.5,1023.816,86011.858,-3.988e-05,0.0,-0.270897975025192,94.19999999999708,16.60000000000582,0.0102704499954016,1
2026-03-14 23:00:00,70678.5,71221.9,70678.5,71174.4,6274.924,86011.858,-3.988e-05,0.0,5.128956765668831,47.5,495.8999999999942,0.0019726193687619,1
2026-03-15 00:00:00,71174.4,71186.8,70912.8,70950.4,2792.203,86011.858,-1.883e-05,0.0,-0.5550220209838398,236.40000000000876,37.59999999999127,0.0083988250947141,1
2026-03-15 01:00:00,70950.5,71000.0,70815.7,70960.8,2167.676,86011.858,-1.883e-05,0.0,-0.2236681931793641,39.19999999999709,145.10000000000582,0.0068742178780397,1
2026-03-15 02:00:00,70960.8,71599.9,70960.8,71404.4,8104.479,86011.858,-1.883e-05,0.0,2.7387870696543213,195.5,443.59999999999127,0.0001512511834005,1
2026-03-15 03:00:00,71404.3,71489.6,71166.3,71314.8,4055.312,86011.858,-1.883e-05,0.0,-0.4996208886468828,174.8000000000029,148.5,0.0014863674861319,1
2026-03-15 04:00:00,71314.8,71629.6,71277.1,71546.3,4456.508,86011.858,-1.883e-05,0.0,0.0989309823757087,83.30000000000291,269.1999999999971,0.0017960397672556,1
2026-03-15 05:00:00,71546.4,71750.0,71428.1,71448.6,5405.75,86011.858,-1.883e-05,0.0,0.2130013005698632,301.3999999999942,20.5,0.00423661205398,1
2026-03-15 06:00:00,71448.5,71549.0,71343.5,71415.2,2755.295,86011.858,-1.883e-05,0.0,-0.4903029181889654,133.8000000000029,71.69999999999709,0.0045564529679957,1
2026-03-15 07:00:00,71415.1,71626.1,71370.0,71420.8,3413.868,86011.858,-1.883e-05,0.0,0.2390208670940861,205.3000000000029,50.80000000000291,0.0053093776602893,1
2026-03-15 08:00:00,71420.8,71679.9,71420.8,71674.8,3017.447,86011.858,-6.461e-05,0.0,-0.1161207756128824,5.099999999991269,254.0,-0.0013393828793383,1
2026-03-15 09:00:00,71674.9,71897.9,71651.7,71751.3,6049.378,86011.858,-6.461e-05,0.0,1.0048000843096827,146.59999999999127,99.60000000000582,-0.0024529172293742,1
2026-03-15 10:00:00,71751.3,71878.9,71676.0,71740.6,1908.317,86011.858,-6.461e-05,0.0,-0.6845432703990393,138.29999999998836,64.60000000000582,-0.0021271079416677,1
2026-03-15 11:00:00,71740.5,71850.0,71612.4,71800.0,3127.999,86011.858,-6.461e-05,0.0,0.6391401428588646,50.0,187.60000000000585,-0.0049526462395543,1
2026-03-15 12:00:00,71800.1,71800.1,71526.9,71578.8,2657.858,86011.858,-6.461e-05,0.0,-0.1503008792521991,221.3000000000029,51.90000000000873,-0.0024211079258104,1
2026-03-15 13:00:00,71578.8,71650.0,71220.1,71575.3,10762.788,86011.858,-6.461e-05,0.0,3.049421752403627,74.69999999999709,355.1999999999971,0.0029716955430154,1
2026-03-15 14:00:00,71575.3,71600.1,71311.0,71588.0,3755.556,86011.858,-6.461e-05,0.0,-0.6510610447776171,12.10000000000582,277.0,-0.0033692797675587,1
2026-03-15 15:00:00,71588.0,71590.0,71375.7,71444.4,2293.764,86011.858,-6.461e-05,0.0,-0.389234510149762,145.60000000000582,68.69999999999709,0.0009909803987436,1
2026-03-15 16:00:00,71444.4,71556.4,71275.0,71405.5,3825.282,86011.858,2.659e-05,0.0,0.6676876958571152,150.89999999999418,130.5,0.0039856873770228,1
2026-03-15 17:00:00,71405.5,71971.8,71373.3,71788.0,5865.921,86011.858,2.659e-05,0.0,0.533461062478531,183.8000000000029,414.6999999999971,0.0039923106925949,1
2026-03-15 18:00:00,71787.9,71856.0,71275.0,71346.8,4854.116,86011.858,2.659e-05,0.0,-0.1724886850675282,509.1999999999971,71.80000000000291,0.0191851631748025,1
2026-03-15 19:00:00,71346.7,71547.7,71300.0,71515.2,2570.18,86011.858,2.659e-05,0.0,-0.4705153317308446,32.5,215.1999999999971,0.0176703693760207,1
2026-03-15 20:00:00,71515.2,71899.6,71396.4,71690.1,3727.199,86011.858,2.659e-05,0.0,0.4501704160798077,209.5,293.70000000001164,0.0112609690877818,1
2026-03-15 21:00:00,71690.0,72200.0,71587.6,72074.6,6268.383,86011.858,2.659e-05,0.0,0.6817945593996992,125.39999999999418,487.0,0.009011496421763,1
2026-03-15 22:00:00,72074.6,73130.2,71681.4,72715.6,17191.267,86011.858,2.659e-05,0.0,1.7425361532631305,414.59999999999127,1034.2000000000116,-0.0032248925952615,1
2026-03-15 23:00:00,72715.7,73199.9,72376.2,72778.9,15447.696,86011.858,2.659e-05,0.0,-0.1014219021785887,421.0,402.6999999999971,0.0104508312161904,1
2026-03-16 00:00:00,72778.8,72980.1,72417.9,72497.4,6246.679,86011.858,2.513e-05,0.0,-0.5956239040436839,482.7000000000117,79.5,0.0179606441058576,1
2026-03-16 01:00:00,72497.4,72819.2,72235.6,72724.1,5724.735,86011.858,2.513e-05,0.0,-0.083555438017545,95.09999999999128,488.5,0.0199713712510707,1
2026-03-16 02:00:00,72724.2,72823.5,72333.0,72481.1,3663.383,86011.858,2.513e-05,0.0,-0.3600781520891359,342.3999999999942,148.10000000000582,0.0165505214462803,1
2026-03-16 03:00:00,72481.0,74307.3,72400.0,73539.5,35246.124,86011.858,2.513e-05,0.0,8.621195490616188,767.8000000000029,1139.5,-0.0015202714187613,1
2026-03-16 04:00:00,73539.5,74444.0,73539.4,73799.5,25110.534,86011.858,2.513e-05,0.0,-0.2875660881179446,644.5,260.1000000000058,-0.0095014193863101,1
